county_fips,county_name,state_name,in_msa_1950,in_msa_1960,in_msa_1970,in_msa_1980,in_msa_1990,in_msa_2000,in_msa_2010,in_msa_2020,first_msa_decade
17085,Jo Daviess,Illinois,False,False,False,False,False,False,False,False,0
17087,Johnson,Illinois,False,False,False,False,False,False,False,False,0
17089,Kane,Illinois,True,True,True,True,True,True,True,True,1950
17091,Kankakee,Illinois,False,False,False,True,True,True,True,True,1980
17093,Kendall,Illinois,False,False,False,True,True,True,True,True,1980
17095,Knox,Illinois,False,False,False,False,False,False,False,False,0
17097,Lake,Illinois,True,True,True,True,True,True,True,True,1950
17099,La Salle,Illinois,False,False,False,False,False,False,False,False,0
17101,Lawrence,Illinois,False,False,False,False,False,False,False,False,0
17103,Lee,Illinois,False,False,False,False,False,False,False,False,0
17105,Livingston,Illinois,False,False,False,False,False,False,False,False,0
17107,Logan,Illinois,False,False,False,False,False,False,False,False,0
17109,McDonough,Illinois,False,False,False,False,False,False,False,False,0
17111,McHenry,Illinois,False,True,True,True,True,True,True,True,1960
17113,McLean,Illinois,False,False,True,True,True,True,True,True,1970
17115,Macon,Illinois,True,True,True,True,True,True,True,True,1950
17117,Macoupin,Illinois,False,False,False,False,False,False,True,True,2010
17119,Madison,Illinois,True,True,True,True,True,True,True,True,1950
17121,Marion,Illinois,False,False,False,False,False,False,False,False,0
17123,Marshall,Illinois,False,False,False,False,False,False,True,True,2010
17125,Mason,Illinois,False,False,False,False,False,False,False,False,0
17127,Massac,Illinois,False,False,False,False,False,False,False,True,2020
17129,Menard,Illinois,False,False,True,True,True,True,True,True,1970
17131,Mercer,Illinois,False,False,False,False,False,False,True,True,2010
17133,Monroe,Illinois,False,False,True,True,True,True,True,True,1970
17135,Montgomery,Illinois,False,False,False,False,False,False,False,False,0
17137,Morgan,Illinois,False,False,False,False,False,False,False,False,0
17139,Moultrie,Illinois,False,False,False,False,False,False,False,False,0
17141,Ogle,Illinois,False,False,False,False,True,True,False,False,1990
17143,Peoria,Illinois,True,True,True,True,True,True,True,True,1950
17145,Perry,Illinois,False,False,False,False,False,False,False,False,0
17147,Piatt,Illinois,False,False,False,False,False,False,True,True,2010
17149,Pike,Illinois,False,False,False,False,False,False,False,False,0
17151,Pope,Illinois,False,False,False,False,False,False,False,False,0
17153,Pulaski,Illinois,False,False,False,False,False,False,False,False,0
17155,Putnam,Illinois,False,False,False,False,False,False,False,False,0
17157,Randolph,Illinois,False,False,False,False,False,False,False,False,0
17159,Richland,Illinois,False,False,False,False,False,False,False,False,0
17161,Rock Island,Illinois,True,True,True,True,True,True,True,True,1950
17163,St Clair,Illinois,True,True,True,True,True,True,True,True,1950
17165,Saline,Illinois,False,False,False,False,False,False,False,False,0
17167,Sangamon,Illinois,True,True,True,True,True,True,True,True,1950
17169,Schuyler,Illinois,False,False,False,False,False,False,False,False,0
17171,Scott,Illinois,False,False,False,False,False,False,False,False,0
17173,Shelby,Illinois,False,False,False,False,False,False,False,False,0
17175,Stark,Illinois,False,False,False,False,False,False,True,True,2010
17177,Stephenson,Illinois,False,False,False,False,False,False,False,False,0
17179,Tazewell,Illinois,True,True,True,True,True,True,True,True,1950
17181,Union,Illinois,False,False,False,False,False,False,False,False,0
17183,Vermilion,Illinois,False,False,False,False,False,False,True,False,2010
17185,Wabash,Illinois,False,False,False,False,False,False,False,False,0
17187,Warren,Illinois,False,False,False,False,False,False,False,False,0
17189,Washington,Illinois,False,False,False,False,False,False,False,False,0
17191,Wayne,Illinois,False,False,False,False,False,False,False,False,0
17193,White,Illinois,False,False,False,False,False,False,False,False,0
17195,Whiteside,Illinois,False,False,False,False,False,False,False,False,0
17197,Will,Illinois,True,True,True,True,True,True,True,True,1950
17199,Williamson,Illinois,False,False,False,False,False,False,True,False,2010
17201,Winnebago,Illinois,True,True,True,True,True,True,True,True,1950
17203,Woodford,Illinois,False,False,True,True,True,True,True,True,1970
18001,Adams,Indiana,False,False,True,False,True,True,False,False,1970
18003,Allen,Indiana,True,True,True,True,True,True,True,True,1950
18005,Bartholomew,Indiana,False,False,False,False,False,False,True,True,2010
18007,Benton,Indiana,False,False,False,False,False,False,True,True,2010
18009,Blackford,Indiana,False,False,False,False,False,False,False,False,0
18011,Boone,Indiana,False,False,True,True,True,True,True,True,1970
18013,Brown,Indiana,False,False,False,False,False,False,True,True,2010
18015,Carroll,Indiana,False,False,False,False,False,False,True,True,2010
18017,Cass,Indiana,False,False,False,False,False,False,False,False,0
18019,Clark,Indiana,True,True,True,True,True,True,True,True,1950
18021,Clay,Indiana,False,False,True,True,True,True,True,True,1970
18023,Clinton,Indiana,False,False,False,False,True,True,False,False,1990
18025,Crawford,Indiana,False,False,False,False,False,False,False,False,0
18027,Daviess,Indiana,False,False,False,False,False,False,False,False,0
18029,Dearborn,Indiana,False,False,True,True,True,True,True,True,1970
18031,Decatur,Indiana,False,False,False,False,False,False,False,False,0
18033,DeKalb,Indiana,False,False,True,True,True,True,False,False,1970
18035,Delaware,Indiana,True,True,True,True,True,True,True,True,1950
18037,Dubois,Indiana,False,False,False,False,False,False,False,False,0
18039,Elkhart,Indiana,False,False,False,True,True,True,True,True,1980
18041,Fayette,Indiana,False,False,False,False,False,False,False,False,0
18043,Floyd,Indiana,True,True,True,True,True,True,True,True,1950
18045,Fountain,Indiana,False,False,False,False,False,False,False,False,0
18047,Franklin,Indiana,False,False,False,False,False,False,False,True,2020
18049,Fulton,Indiana,False,False,False,False,False,False,False,False,0
18051,Gibson,Indiana,False,False,True,False,False,False,False,False,1970
18053,Grant,Indiana,False,False,False,False,False,False,False,False,0
18055,Greene,Indiana,False,False,False,False,False,False,False,False,0
18057,Hamilton,Indiana,False,False,True,True,True,True,True,True,1970
18059,Hancock,Indiana,False,False,True,True,True,True,True,True,1970
18061,Harrison,Indiana,False,False,False,True,True,True,True,True,1980
18063,Hendricks,Indiana,False,False,True,True,True,True,True,True,1970
18065,Henry,Indiana,False,False,False,False,False,False,False,False,0
18067,Howard,Indiana,False,False,False,True,True,True,True,True,1980
18069,Huntington,Indiana,False,False,False,False,True,True,False,False,1990
18071,Jackson,Indiana,False,False,False,False,False,False,False,False,0
18073,Jasper,Indiana,False,False,False,False,False,False,True,True,2010
18075,Jay,Indiana,False,False,False,False,False,False,False,False,0
18077,Jefferson,Indiana,False,False,False,False,False,False,False,False,0
18079,Jennings,Indiana,False,False,False,False,False,False,False,False,0
18081,Johnson,Indiana,False,False,True,True,True,True,True,True,1970
18083,Knox,Indiana,False,False,False,False,False,False,False,False,0
18085,Kosciusko,Indiana,False,False,False,False,False,False,False,False,0
18087,Lagrange,Indiana,False,False,False,False,False,False,False,False,0
18089,Lake,Indiana,True,True,True,True,True,True,True,True,1950
18091,LaPorte,Indiana,False,False,False,False,False,False,True,True,2010
18093,Lawrence,Indiana,False,False,False,False,False,False,False,False,0
18095,Madison,Indiana,False,False,True,True,True,True,True,True,1970
18097,Marion,Indiana,True,True,True,True,True,True,True,True,1950
18099,Marshall,Indiana,False,False,True,False,False,False,False,False,1970
18101,Martin,Indiana,False,False,False,False,False,False,False,False,0
18103,Miami,Indiana,False,False,False,False,False,False,False,False,0
18105,Monroe,Indiana,False,False,False,True,True,True,True,True,1980
18107,Montgomery,Indiana,False,False,False,False,False,False,False,False,0
18109,Morgan,Indiana,False,False,True,True,True,True,True,True,1970
18111,Newton,Indiana,False,False,False,False,False,False,True,True,2010
18113,Noble,Indiana,False,False,False,False,False,False,False,False,0
18115,Ohio,Indiana,False,False,False,False,True,True,True,True,1990
18117,Orange,Indiana,False,False,False,False,False,False,False,False,0
18119,Owen,Indiana,False,False,False,False,False,False,True,True,2010
18121,Parke,Indiana,False,False,False,False,False,False,False,False,0
18123,Perry,Indiana,False,False,False,False,False,False,False,False,0
18125,Pike,Indiana,False,False,False,False,False,False,False,False,0
18127,Porter,Indiana,False,True,True,True,True,True,True,True,1960
18129,Posey,Indiana,False,False,True,True,True,True,True,True,1970
18131,Pulaski,Indiana,False,False,False,False,False,False,False,False,0
18133,Putnam,Indiana,False,False,False,False,False,False,True,False,2010
18135,Randolph,Indiana,False,False,False,False,False,False,False,False,0
18137,Ripley,Indiana,False,False,False,False,False,False,False,False,0
18139,Rush,Indiana,False,False,False,False,False,False,False,False,0
18141,St Joseph,Indiana,True,True,True,True,True,True,True,True,1950
18143,Scott,Indiana,False,False,False,False,True,True,True,False,1990
18145,Shelby,Indiana,False,False,True,True,True,True,True,True,1970
18147,Spencer,Indiana,False,False,False,False,False,False,False,False,0
18149,Starke,Indiana,False,False,False,False,False,False,False,False,0
18151,Steuben,Indiana,False,False,False,False,False,False,False,False,0
18153,Sullivan,Indiana,False,False,True,False,False,False,True,True,1970
18155,Switzerland,Indiana,False,False,False,False,False,False,False,False,0
18157,Tippecanoe,Indiana,False,False,True,True,True,True,True,True,1970
18159,Tipton,Indiana,False,False,False,True,True,True,False,True,1980
18161,Union,Indiana,False,False,False,False,False,False,True,False,2010
18163,Vanderburgh,Indiana,True,True,True,True,True,True,True,True,1950
18165,Vermillion,Indiana,False,False,True,False,True,True,True,True,1970
18167,Vigo,Indiana,True,True,True,True,True,True,True,True,1950
18169,Wabash,Indiana,False,False,False,False,False,False,False,False,0
18171,Warren,Indiana,False,False,False,False,False,False,False,True,2020
18173,Warrick,Indiana,False,False,True,True,True,True,True,True,1970
18175,Washington,Indiana,False,False,False,False,False,False,True,True,2010
18177,Wayne,Indiana,False,False,False,False,False,False,False,False,0
18179,Wells,Indiana,False,False,True,False,True,True,True,True,1970
18181,White,Indiana,False,False,False,False,False,False,False,False,0
18183,Whitley,Indiana,False,False,False,True,True,True,True,True,1980
19001,Adair,Iowa,False,False,False,False,False,False,False,False,0
19003,Adams,Iowa,False,False,False,False,False,False,False,False,0
19005,Allamakee,Iowa,False,False,False,False,False,False,False,False,0
19007,Appanoose,Iowa,False,False,False,False,False,False,False,False,0
19009,Audubon,Iowa,False,False,False,False,False,False,False,False,0
19011,Benton,Iowa,False,False,False,False,False,False,True,True,2010
19013,Black Hawk,Iowa,True,True,True,True,True,True,True,True,1950
19015,Boone,Iowa,False,False,False,False,False,False,False,True,2020
19017,Bremer,Iowa,False,False,False,True,False,False,True,True,1980
19019,Buchanan,Iowa,False,False,False,False,False,False,False,False,0
19021,Buena Vista,Iowa,False,False,False,False,False,False,False,False,0
19023,Butler,Iowa,False,False,False,False,False,False,False,False,0
19025,Calhoun,Iowa,False,False,False,False,False,False,False,False,0
19027,Carroll,Iowa,False,False,False,False,False,False,False,False,0
19029,Cass,Iowa,False,False,False,False,False,False,False,False,0
19031,Cedar,Iowa,False,False,False,False,False,False,False,False,0
19033,Cerro Gordo,Iowa,False,False,False,False,False,False,False,False,0
19035,Cherokee,Iowa,False,False,False,False,False,False,False,False,0
19037,Chickasaw,Iowa,False,False,False,False,False,False,False,False,0
19039,Clarke,Iowa,False,False,False,False,False,False,False,False,0
19041,Clay,Iowa,False,False,False,False,False,False,False,False,0
19043,Clayton,Iowa,False,False,False,False,False,False,False,False,0
19045,Clinton,Iowa,False,False,False,False,False,False,False,False,0
19047,Crawford,Iowa,False,False,False,False,False,False,False,False,0
19049,Dallas,Iowa,False,False,False,True,True,True,True,True,1980
19051,Davis,Iowa,False,False,False,False,False,False,False,False,0
19053,Decatur,Iowa,False,False,False,False,False,False,False,False,0
19055,Delaware,Iowa,False,False,False,False,False,False,False,False,0
19057,Des Moines,Iowa,False,False,False,False,False,False,False,False,0
19059,Dickinson,Iowa,False,False,False,False,False,False,False,False,0
19061,Dubuque,Iowa,False,True,True,True,True,True,True,True,1960
19063,Emmet,Iowa,False,False,False,False,False,False,False,False,0
19065,Fayette,Iowa,False,False,False,False,False,False,False,False,0
19067,Floyd,Iowa,False,False,False,False,False,False,False,False,0
19069,Franklin,Iowa,False,False,False,False,False,False,False,False,0
19071,Fremont,Iowa,False,False,False,False,False,False,False,False,0
19073,Greene,Iowa,False,False,False,False,False,False,False,False,0
19075,Grundy,Iowa,False,False,False,False,False,False,True,True,2010
19077,Guthrie,Iowa,False,False,False,False,False,False,True,True,2010
19079,Hamilton,Iowa,False,False,False,False,False,False,False,False,0
19081,Hancock,Iowa,False,False,False,False,False,False,False,False,0
19083,Hardin,Iowa,False,False,False,False,False,False,False,False,0
19085,Harrison,Iowa,False,False,False,False,False,False,True,True,2010
19087,Henry,Iowa,False,False,False,False,False,False,False,False,0
19089,Howard,Iowa,False,False,False,False,False,False,False,False,0
19091,Humboldt,Iowa,False,False,False,False,False,False,False,False,0
19093,Ida,Iowa,False,False,False,False,False,False,False,False,0
19095,Iowa,Iowa,False,False,False,False,False,False,False,False,0
19097,Jackson,Iowa,False,False,False,False,False,False,False,False,0
19099,Jasper,Iowa,False,False,False,False,False,False,False,True,2020
19101,Jefferson,Iowa,False,False,False,False,False,False,False,False,0
19103,Johnson,Iowa,False,False,False,True,True,True,True,True,1980
19105,Jones,Iowa,False,False,False,False,False,False,True,True,2010
19107,Keokuk,Iowa,False,False,False,False,False,False,False,False,0
19109,Kossuth,Iowa,False,False,False,False,False,False,False,False,0
19111,Lee,Iowa,False,False,False,False,False,False,False,False,0
19113,Linn,Iowa,True,True,True,True,True,True,True,True,1950
19115,Louisa,Iowa,False,False,False,False,False,False,False,False,0
19117,Lucas,Iowa,False,False,False,False,False,False,False,False,0
19119,Lyon,Iowa,False,False,False,False,False,False,False,False,0
19121,Madison,Iowa,False,False,False,False,False,False,True,True,2010
19123,Mahaska,Iowa,False,False,False,False,False,False,False,False,0
19125,Marion,Iowa,False,False,False,False,False,False,False,False,0
19127,Marshall,Iowa,False,False,False,False,False,False,False,False,0
19129,Mills,Iowa,False,False,False,False,False,False,True,True,2010
19131,Mitchell,Iowa,False,False,False,False,False,False,False,False,0
19133,Monona,Iowa,False,False,False,False,False,False,False,False,0
19135,Monroe,Iowa,False,False,False,False,False,False,False,False,0
19137,Montgomery,Iowa,False,False,False,False,False,False,False,False,0
19139,Muscatine,Iowa,False,False,False,False,False,False,False,False,0
19141,O Brien,Iowa,False,False,False,False,False,False,False,False,0
19143,Osceola,Iowa,False,False,False,False,False,False,False,False,0
19145,Page,Iowa,False,False,False,False,False,False,False,False,0
19147,Palo Alto,Iowa,False,False,False,False,False,False,False,False,0
19149,Plymouth,Iowa,False,False,False,False,False,False,True,False,2010
19151,Pocahontas,Iowa,False,False,False,False,False,False,False,False,0
19153,Polk,Iowa,True,True,True,True,True,True,True,True,1950
19155,Pottawattamie,Iowa,True,True,True,True,True,True,True,True,1950
19157,Poweshiek,Iowa,False,False,False,False,False,False,False,False,0
19159,Ringgold,Iowa,False,False,False,False,False,False,False,False,0
19161,Sac,Iowa,False,False,False,False,False,False,False,False,0
19163,Scott,Iowa,True,True,True,True,True,True,True,True,1950
19165,Shelby,Iowa,False,False,False,False,False,False,False,False,0
19167,Sioux,Iowa,False,False,False,False,False,False,False,False,0
19169,Story,Iowa,False,False,False,False,False,False,True,True,2010
19171,Tama,Iowa,False,False,False,False,False,False,False,False,0
19173,Taylor,Iowa,False,False,False,False,False,False,False,False,0
19175,Union,Iowa,False,False,False,False,False,False,False,False,0
19177,Van Buren,Iowa,False,False,False,False,False,False,False,False,0
19179,Wapello,Iowa,False,False,False,False,False,False,False,False,0
19181,Warren,Iowa,False,False,True,True,True,True,True,True,1970
19183,Washington,Iowa,False,False,False,False,False,False,True,True,2010
19185,Wayne,Iowa,False,False,False,False,False,False,False,False,0
19187,Webster,Iowa,False,False,False,False,False,False,False,False,0
19189,Winnebago,Iowa,False,False,False,False,False,False,False,False,0
19191,Winneshiek,Iowa,False,False,False,False,False,False,False,False,0
19193,Woodbury,Iowa,True,True,True,True,True,True,True,True,1950
19195,Worth,Iowa,False,False,False,False,False,False,False,False,0
19197,Wright,Iowa,False,False,False,False,False,False,False,False,0
20001,Allen,Kansas,False,False,False,False,False,False,False,False,0
20003,Anderson,Kansas,False,False,False,False,False,False,False,False,0
20005,Atchison,Kansas,False,False,False,False,False,False,False,False,0
20007,Barber,Kansas,False,False,False,False,False,False,False,False,0
20009,Barton,Kansas,False,False,False,False,False,False,False,False,0
20011,Bourbon,Kansas,False,False,False,False,False,False,False,False,0
20013,Brown,Kansas,False,False,False,False,False,False,False,False,0
20015,Butler,Kansas,False,False,True,True,True,True,True,True,1970
20017,Chase,Kansas,False,False,False,False,False,False,False,False,0
20019,Chautauqua,Kansas,False,False,False,False,False,False,False,False,0
20021,Cherokee,Kansas,False,False,False,False,False,False,False,True,2020
20023,Cheyenne,Kansas,False,False,False,False,False,False,False,False,0
20025,Clark,Kansas,False,False,False,False,False,False,False,False,0
20027,Clay,Kansas,False,False,False,False,False,False,False,False,0
20029,Cloud,Kansas,False,False,False,False,False,False,False,False,0
20031,Coffey,Kansas,False,False,False,False,False,False,False,False,0
20033,Comanche,Kansas,False,False,False,False,False,False,False,False,0
20035,Cowley,Kansas,False,False,False,False,False,False,False,False,0
20037,Crawford,Kansas,False,False,False,False,False,False,False,False,0
20039,Decatur,Kansas,False,False,False,False,False,False,False,False,0
20041,Dickinson,Kansas,False,False,False,False,False,False,False,False,0
20043,Doniphan,Kansas,False,False,False,False,False,False,True,True,2010
20045,Douglas,Kansas,False,False,True,True,True,True,True,True,1970
20047,Edwards,Kansas,False,False,False,False,False,False,False,False,0
20049,Elk,Kansas,False,False,False,False,False,False,False,False,0
20051,Ellis,Kansas,False,False,False,False,False,False,False,False,0
20053,Ellsworth,Kansas,False,False,False,False,False,False,False,False,0
20055,Finney,Kansas,False,False,False,False,False,False,False,False,0
20057,Ford,Kansas,False,False,False,False,False,False,False,False,0
20059,Franklin,Kansas,False,False,False,False,False,False,False,False,0
20061,Geary,Kansas,False,False,False,False,False,False,False,True,2020
20063,Gove,Kansas,False,False,False,False,False,False,False,False,0
20065,Graham,Kansas,False,False,False,False,False,False,False,False,0
20067,Grant,Kansas,False,False,False,False,False,False,False,False,0
20069,Gray,Kansas,False,False,False,False,False,False,False,False,0
20071,Greeley,Kansas,False,False,False,False,False,False,False,False,0
20073,Greenwood,Kansas,False,False,False,False,False,False,False,False,0
20075,Hamilton,Kansas,False,False,False,False,False,False,False,False,0
20077,Harper,Kansas,False,False,False,False,False,False,False,False,0
20079,Harvey,Kansas,False,False,False,False,True,True,True,True,1990
20081,Haskell,Kansas,False,False,False,False,False,False,False,False,0
20083,Hodgeman,Kansas,False,False,False,False,False,False,False,False,0
20085,Jackson,Kansas,False,False,False,False,False,False,True,True,2010
20087,Jefferson,Kansas,False,False,True,False,False,False,True,True,1970
20089,Jewell,Kansas,False,False,False,False,False,False,False,False,0
20091,Johnson,Kansas,True,True,True,True,True,True,True,True,1950
20093,Kearny,Kansas,False,False,False,False,False,False,False,False,0
20095,Kingman,Kansas,False,False,False,False,False,False,True,False,2010
20097,Kiowa,Kansas,False,False,False,False,False,False,False,False,0
20099,Labette,Kansas,False,False,False,False,False,False,False,False,0
20101,Lane,Kansas,False,False,False,False,False,False,False,False,0
20103,Leavenworth,Kansas,False,False,False,True,True,True,True,True,1980
20105,Lincoln,Kansas,False,False,False,False,False,False,False,False,0
20107,Linn,Kansas,False,False,False,False,False,False,True,True,2010
20109,Logan,Kansas,False,False,False,False,False,False,False,False,0
20111,Lyon,Kansas,False,False,False,False,False,False,False,False,0
20113,McPherson,Kansas,False,False,False,False,False,False,False,False,0
20115,Marion,Kansas,False,False,False,False,False,False,False,False,0
20117,Marshall,Kansas,False,False,False,False,False,False,False,False,0
20119,Meade,Kansas,False,False,False,False,False,False,False,False,0
20121,Miami,Kansas,False,False,False,True,True,True,True,True,1980
20123,Mitchell,Kansas,False,False,False,False,False,False,False,False,0
20125,Montgomery,Kansas,False,False,False,False,False,False,False,False,0
20127,Morris,Kansas,False,False,False,False,False,False,False,False,0
20129,Morton,Kansas,False,False,False,False,False,False,False,False,0
20131,Nemaha,Kansas,False,False,False,False,False,False,False,False,0
20133,Neosho,Kansas,False,False,False,False,False,False,False,False,0
20135,Ness,Kansas,False,False,False,False,False,False,False,False,0
20137,Norton,Kansas,False,False,False,False,False,False,False,False,0
20139,Osage,Kansas,False,False,True,False,False,False,True,True,1970
20141,Osborne,Kansas,False,False,False,False,False,False,False,False,0
20143,Ottawa,Kansas,False,False,False,False,False,False,False,False,0
20145,Pawnee,Kansas,False,False,False,False,False,False,False,False,0
20147,Phillips,Kansas,False,False,False,False,False,False,False,False,0
20149,Pottawatomie,Kansas,False,False,False,False,False,False,True,True,2010
20151,Pratt,Kansas,False,False,False,False,False,False,False,False,0
20153,Rawlins,Kansas,False,False,False,False,False,False,False,False,0
20155,Reno,Kansas,False,False,False,False,False,False,False,False,0
20157,Republic,Kansas,False,False,False,False,False,False,False,False,0
20159,Rice,Kansas,False,False,False,False,False,False,False,False,0
20161,Riley,Kansas,False,False,False,False,False,False,True,True,2010
20163,Rooks,Kansas,False,False,False,False,False,False,False,False,0
20165,Rush,Kansas,False,False,False,False,False,False,False,False,0
20167,Russell,Kansas,False,False,False,False,False,False,False,False,0
20169,Saline,Kansas,False,False,False,False,False,False,False,False,0
20171,Scott,Kansas,False,False,False,False,False,False,False,False,0
20173,Sedgwick,Kansas,True,True,True,True,True,True,True,True,1950
20175,Seward,Kansas,False,False,False,False,False,False,False,False,0
20177,Shawnee,Kansas,True,True,True,True,True,True,True,True,1950
20179,Sheridan,Kansas,False,False,False,False,False,False,False,False,0
20181,Sherman,Kansas,False,False,False,False,False,False,False,False,0
20183,Smith,Kansas,False,False,False,False,False,False,False,False,0
20185,Stafford,Kansas,False,False,False,False,False,False,False,False,0
20187,Stanton,Kansas,False,False,False,False,False,False,False,False,0
20189,Stevens,Kansas,False,False,False,False,False,False,False,False,0
20191,Sumner,Kansas,False,False,False,False,False,False,True,True,2010
20193,Thomas,Kansas,False,False,False,False,False,False,False,False,0
20195,Trego,Kansas,False,False,False,False,False,False,False,False,0
20197,Wabaunsee,Kansas,False,False,False,False,False,False,True,True,2010
20199,Wallace,Kansas,False,False,False,False,False,False,False,False,0
20201,Washington,Kansas,False,False,False,False,False,False,False,False,0
20203,Wichita,Kansas,False,False,False,False,False,False,False,False,0
20205,Wilson,Kansas,False,False,False,False,False,False,False,False,0
20207,Woodson,Kansas,False,False,False,False,False,False,False,False,0
20209,Wyandotte,Kansas,True,True,True,True,True,True,True,True,1950
21001,Adair,Kentucky,False,False,False,False,False,False,False,False,0
21003,Allen,Kentucky,False,False,False,False,False,False,True,True,2010
21005,Anderson,Kentucky,False,False,False,False,False,False,False,False,0
21007,Ballard,Kentucky,False,False,False,False,False,False,False,True,2020
21009,Barren,Kentucky,False,False,False,False,False,False,False,False,0
21011,Bath,Kentucky,False,False,False,False,False,False,False,False,0
21013,Bell,Kentucky,False,False,False,False,False,False,False,False,0
21015,Boone,Kentucky,False,False,True,True,True,True,True,True,1970
21017,Bourbon,Kentucky,False,False,True,True,True,True,True,True,1970
21019,Boyd,Kentucky,True,True,True,True,True,True,True,True,1950
21021,Boyle,Kentucky,False,False,False,False,False,False,False,False,0
21023,Bracken,Kentucky,False,False,False,False,False,False,True,True,2010
21025,Breathitt,Kentucky,False,False,False,False,False,False,False,False,0
21027,Breckinridge,Kentucky,False,False,False,False,False,False,False,False,0
21029,Bullitt,Kentucky,False,False,True,True,True,True,True,True,1970
21031,Butler,Kentucky,False,False,False,False,False,False,True,True,2010
21033,Caldwell,Kentucky,False,False,False,False,False,False,False,False,0
21035,Calloway,Kentucky,False,False,False,False,False,False,False,False,0
21037,Campbell,Kentucky,True,True,True,True,True,True,True,True,1950
21039,Carlisle,Kentucky,False,False,False,False,False,False,False,True,2020
21041,Carroll,Kentucky,False,False,False,False,False,False,False,False,0
21043,Carter,Kentucky,False,False,False,True,True,True,False,True,1980
21045,Casey,Kentucky,False,False,False,False,False,False,False,False,0
21047,Christian,Kentucky,False,False,False,True,True,True,True,True,1980
21049,Clark,Kentucky,False,False,True,True,True,True,True,True,1970
21051,Clay,Kentucky,False,False,False,False,False,False,False,False,0
21053,Clinton,Kentucky,False,False,False,False,False,False,False,False,0
21055,Crittenden,Kentucky,False,False,False,False,False,False,False,False,0
21057,Cumberland,Kentucky,False,False,False,False,False,False,False,False,0
21059,Daviess,Kentucky,False,False,True,True,True,True,True,True,1970
21061,Edmonson,Kentucky,False,False,False,False,False,False,True,True,2010
21063,Elliott,Kentucky,False,False,False,False,False,False,False,False,0
21065,Estill,Kentucky,False,False,False,False,False,False,False,False,0
21067,Fayette,Kentucky,True,True,True,True,True,True,True,True,1950
21069,Fleming,Kentucky,False,False,False,False,False,False,False,False,0
21071,Floyd,Kentucky,False,False,False,False,False,False,False,False,0
21073,Franklin,Kentucky,False,False,False,False,False,False,False,False,0
21075,Fulton,Kentucky,False,False,False,False,False,False,False,False,0
21077,Gallatin,Kentucky,False,False,False,False,True,True,True,True,1990
21079,Garrard,Kentucky,False,False,False,False,False,False,False,False,0
21081,Grant,Kentucky,False,False,False,False,True,True,True,True,1990
21083,Graves,Kentucky,False,False,False,False,False,False,False,False,0
21085,Grayson,Kentucky,False,False,False,False,False,False,False,False,0
21087,Green,Kentucky,False,False,False,False,False,False,False,False,0
21089,Greenup,Kentucky,False,False,True,True,True,True,True,True,1970
21091,Hancock,Kentucky,False,False,False,False,False,False,True,False,2010
21093,Hardin,Kentucky,False,False,False,False,False,False,True,True,2010
21095,Harlan,Kentucky,False,False,False,False,False,False,False,False,0
21097,Harrison,Kentucky,False,False,False,False,False,False,False,False,0
21099,Hart,Kentucky,False,False,False,False,False,False,False,False,0
21101,Henderson,Kentucky,False,True,True,True,True,True,True,False,1960
21103,Henry,Kentucky,False,False,False,False,False,False,True,True,2010
21105,Hickman,Kentucky,False,False,False,False,False,False,False,False,0
21107,Hopkins,Kentucky,False,False,False,False,False,False,False,False,0
21109,Jackson,Kentucky,False,False,False,False,False,False,False,False,0
21111,Jefferson,Kentucky,True,True,True,True,True,True,True,True,1950
21113,Jessamine,Kentucky,False,False,True,True,True,True,True,True,1970
21115,Johnson,Kentucky,False,False,False,False,False,False,False,False,0
21117,Kenton,Kentucky,True,True,True,True,True,True,True,True,1950
21119,Knott,Kentucky,False,False,False,False,False,False,False,False,0
21121,Knox,Kentucky,False,False,False,False,False,False,False,False,0
21123,Larue,Kentucky,False,False,False,False,False,False,True,True,2010
21125,Laurel,Kentucky,False,False,False,False,False,False,False,False,0
21127,Lawrence,Kentucky,False,False,False,False,False,False,False,True,2020
21129,Lee,Kentucky,False,False,False,False,False,False,False,False,0
21131,Leslie,Kentucky,False,False,False,False,False,False,False,False,0
21133,Letcher,Kentucky,False,False,False,False,False,False,False,False,0
21135,Lewis,Kentucky,False,False,False,False,False,False,False,False,0
21137,Lincoln,Kentucky,False,False,False,False,False,False,False,False,0
21139,Livingston,Kentucky,False,False,False,False,False,False,False,True,2020
21141,Logan,Kentucky,False,False,False,False,False,False,False,False,0
21143,Lyon,Kentucky,False,False,False,False,False,False,False,False,0
21145,McCracken,Kentucky,False,False,False,False,False,False,False,True,2020
21147,McCreary,Kentucky,False,False,False,False,False,False,False,False,0
21149,McLean,Kentucky,False,False,False,False,False,False,True,True,2010
21151,Madison,Kentucky,False,False,False,False,True,True,False,False,1990
21153,Magoffin,Kentucky,False,False,False,False,False,False,False,False,0
21155,Marion,Kentucky,False,False,False,False,False,False,False,False,0
21157,Marshall,Kentucky,False,False,False,False,False,False,False,False,0
21159,Martin,Kentucky,False,False,False,False,False,False,False,False,0
21161,Mason,Kentucky,False,False,False,False,False,False,False,False,0
21163,Meade,Kentucky,False,False,False,False,False,False,True,True,2010
21165,Menifee,Kentucky,False,False,False,False,False,False,False,False,0
21167,Mercer,Kentucky,False,False,False,False,False,False,False,False,0
21169,Metcalfe,Kentucky,False,False,False,False,False,False,False,False,0
21171,Monroe,Kentucky,False,False,False,False,False,False,False,False,0
