fips_5,year_2011,hh_weighted_2011,pct_burdened_2011,pct_severely_2011,year_2023,hh_weighted_2023,pct_burdened_2023,pct_severely_2023,pct_burdened_delta,msa_name_short,County/County Equivalent,pop_under18,pop_under18_2024,delta_under18,delta_under18_pct
18105,2011.0,51105.0,46.41815869288719,26.224439878681142,2023.0,57948.0,34.736315317180924,19.28453095879064,-11.681843375706265,,,,,,
18127,2011.0,59882.0,26.540529708426575,11.721385391269497,2023.0,66048.0,26.804748062015506,11.65515988372093,0.2642183535889302,"Chicago-Naperville-Elgin, IL-IN",Porter County,39398.0,36557.0,-2841.0,-7.211025940403067
18141,2011.0,99201.0,29.204342698158285,14.816382899365935,2023.0,102967.0,25.103188400167042,13.282896461973253,-4.101154297991243,,,,,,
18157,,,,,2023.0,74756.0,34.38653753544866,18.62459200599283,,,,,,,
18163,,,,,2023.0,75717.0,29.618183499082107,13.40121769219594,,,,,,,
18167,,,,,2023.0,40371.0,34.27708008223725,17.931188229174406,,,,,,,
19013,2011.0,51109.0,27.71527519614941,12.606390263945686,2023.0,51554.0,28.713581875315203,11.192148038949451,0.9983066791657933,,,,,,
19103,2011.0,52688.0,32.709535378074705,15.836623139993927,2023.0,63261.0,30.747221827034032,15.455019680371793,-1.9623135510406726,,,,,,
19113,2011.0,85403.0,25.453438403803148,12.580354320105853,2023.0,94275.0,23.37735348713869,10.788650225404401,-2.076084916664456,,,,,,
19153,2011.0,163686.0,27.264396466405188,12.035849125765184,2023.0,204335.0,27.867472532850467,12.156997088115105,0.6030760664452792,,,,,,
19163,2011.0,64956.0,26.85356241147854,11.917297863168914,2023.0,72351.0,24.02869345275117,11.81462592085804,-2.824868958727368,,,,,,
19193,2011.0,38654.0,25.019402907849127,11.318362911988409,,,,,,,,,,,
20045,,,,,2023.0,49426.0,36.102456197143205,18.92526200785012,,,,,,,
20091,2011.0,212787.0,29.362696029362695,13.566618261453941,2023.0,247577.0,27.237586690201432,11.627089753894747,-2.1251093391612628,,,,,,
20177,2011.0,68954.0,29.975055834324333,14.373350349508367,,,,,,,,,,,
20209,2011.0,54432.0,38.773148148148145,16.326793062904173,2023.0,60981.0,33.003722470933575,14.866925763762485,-5.769425677214571,,,,,,
21015,,,,,2023.0,50787.0,23.350463701340896,9.854884123889972,,,,,,,
21059,,,,,2023.0,39014.0,27.536269031629672,10.642333521300046,,,,,,,
21067,2011.0,118399.0,34.371911924931794,17.52633045887212,2023.0,136445.0,32.219575653193594,15.717688445893948,-2.1523362717382,,,,,,
