state,year,bin,share
Minnesota,2021,1 kid,5.450175633203919
Minnesota,2021,2 kids,5.601774819744869
Minnesota,2021,3+ kids,2.8722499537807358
Minnesota,2022,0 kids,84.38251691431422
Minnesota,2022,1 kid,8.236325752395357
Minnesota,2022,2 kids,3.859922930259125
Minnesota,2022,3+ kids,3.5212344030313023
Minnesota,2023,0 kids,86.30162258894721
Minnesota,2023,1 kid,6.854723403470256
Minnesota,2023,2 kids,5.819734887968489
Minnesota,2023,3+ kids,1.023919119614047
Minnesota,2024,0 kids,86.01165396683102
Minnesota,2024,1 kid,6.129090094128194
Minnesota,2024,2 kids,5.305244285073958
Minnesota,2024,3+ kids,2.554011653966831
Missouri,2005,0 kids,74.13718575816176
Missouri,2005,1 kid,11.172032002426723
Missouri,2005,2 kids,9.383081181511395
Missouri,2005,3+ kids,5.307701057900125
Missouri,2006,0 kids,76.54636895510318
Missouri,2006,1 kid,12.777209143636984
Missouri,2006,2 kids,7.9773051796252075
Missouri,2006,3+ kids,2.6991167216346335
Missouri,2007,0 kids,74.6024383364152
Missouri,2007,1 kid,11.78048704046134
Missouri,2007,2 kids,8.2953583853073
Missouri,2007,3+ kids,5.321716237816154
Missouri,2008,0 kids,78.72011864106994
Missouri,2008,1 kid,8.936856283758962
Missouri,2008,2 kids,7.60758649777548
Missouri,2008,3+ kids,4.735438577395611
Missouri,2009,0 kids,80.44016974878419
Missouri,2009,1 kid,8.636124275934701
Missouri,2009,2 kids,6.16500944769693
Missouri,2009,3+ kids,4.758696527584178
Missouri,2010,0 kids,78.43620112314167
Missouri,2010,1 kid,9.900454729051845
Missouri,2010,2 kids,6.028743045511994
Missouri,2010,3+ kids,5.634601102294493
Missouri,2011,0 kids,78.95539323452238
Missouri,2011,1 kid,9.30855967661868
Missouri,2011,2 kids,6.2350187929934044
Missouri,2011,3+ kids,5.501028295865542
Missouri,2012,0 kids,79.19254658385093
Missouri,2012,1 kid,9.71005738447599
Missouri,2012,2 kids,7.991805969561278
Missouri,2012,3+ kids,3.1055900621118013
Missouri,2013,0 kids,78.54380699526723
Missouri,2013,1 kid,8.671216668590558
Missouri,2013,2 kids,6.8870483666166455
Missouri,2013,3+ kids,5.897927969525568
Missouri,2014,0 kids,79.60682468194221
Missouri,2014,1 kid,10.239652848548603
Missouri,2014,2 kids,6.280285347973306
Missouri,2014,3+ kids,3.8732371215358823
Missouri,2015,0 kids,77.34567126725219
Missouri,2015,1 kid,12.137390213299874
Missouri,2015,2 kids,5.723337515683815
Missouri,2015,3+ kids,4.793601003764116
Missouri,2016,0 kids,79.02240719504181
Missouri,2016,1 kid,11.039312450875542
Missouri,2016,2 kids,6.628741511938048
Missouri,2016,3+ kids,3.3095388421445966
Missouri,2017,0 kids,76.77741754314306
Missouri,2017,1 kid,11.011053813948738
Missouri,2017,2 kids,8.656693556622077
Missouri,2017,3+ kids,3.5548350862861224
Missouri,2018,0 kids,78.9378864185399
Missouri,2018,1 kid,10.766198138756792
Missouri,2018,2 kids,6.628412327957839
Missouri,2018,3+ kids,3.667503114745468
Missouri,2019,0 kids,80.27214962234744
Missouri,2019,1 kid,9.39860328497782
Missouri,2019,2 kids,7.433161491427887
Missouri,2019,3+ kids,2.896085601246853
Missouri,2021,0 kids,80.92504273033026
Missouri,2021,1 kid,10.992722059877599
Missouri,2021,2 kids,4.221343110768043
Missouri,2021,3+ kids,3.8608920990240945
Missouri,2022,0 kids,80.14070974348601
Missouri,2022,1 kid,10.299750945018268
Missouri,2022,2 kids,4.647340674344808
Missouri,2022,3+ kids,4.9121986371509125
Missouri,2023,0 kids,78.19873208379272
Missouri,2023,1 kid,10.13781697905182
Missouri,2023,2 kids,6.4512127894156555
Missouri,2023,3+ kids,5.212238147739801
Missouri,2024,0 kids,80.06961095212314
Missouri,2024,1 kid,10.771134658519607
Missouri,2024,2 kids,5.27496326088638
Missouri,2024,3+ kids,3.8842911284708794
Nebraska,2005,0 kids,78.63152491686938
Nebraska,2005,1 kid,8.484902586533956
Nebraska,2005,2 kids,8.987033854805954
Nebraska,2005,3+ kids,3.8965386417907117
Nebraska,2006,0 kids,80.7362432803883
Nebraska,2006,1 kid,6.990135870983455
Nebraska,2006,2 kids,5.266087924705555
Nebraska,2006,3+ kids,7.007532923922688
Nebraska,2007,0 kids,74.2733970564851
Nebraska,2007,1 kid,11.493135921129348
Nebraska,2007,2 kids,7.653845474301667
Nebraska,2007,3+ kids,6.579621548083889
Nebraska,2008,0 kids,79.40066923847482
Nebraska,2008,1 kid,7.195379270657942
Nebraska,2008,2 kids,7.745263113024574
Nebraska,2008,3+ kids,5.658688377842664
Nebraska,2009,0 kids,77.97083948298224
Nebraska,2009,1 kid,12.42229080012523
Nebraska,2009,2 kids,4.268974462185249
Nebraska,2009,3+ kids,5.337895254707277
Nebraska,2010,0 kids,80.89742447197219
Nebraska,2010,1 kid,8.359326263256396
Nebraska,2010,2 kids,7.673112913287586
Nebraska,2010,3+ kids,3.070136351483825
Nebraska,2011,0 kids,80.33076279847626
Nebraska,2011,1 kid,6.680293598439096
Nebraska,2011,2 kids,9.077394778407507
Nebraska,2011,3+ kids,3.9115488246771344
Nebraska,2012,0 kids,75.3643216080402
Nebraska,2012,1 kid,11.492881072026801
Nebraska,2012,2 kids,7.391122278056951
Nebraska,2012,3+ kids,5.751675041876047
Nebraska,2013,0 kids,81.28859613009469
Nebraska,2013,1 kid,10.007859575582918
Nebraska,2013,2 kids,3.0165799618249185
Nebraska,2013,3+ kids,5.686964332497474
Nebraska,2014,0 kids,74.10184388166539
Nebraska,2014,1 kid,16.69007384587505
Nebraska,2014,2 kids,3.7149458614597024
Nebraska,2014,3+ kids,5.493136410999864
Nebraska,2015,0 kids,77.82870395935723
Nebraska,2015,1 kid,9.472269773777311
Nebraska,2015,2 kids,8.21506801406299
Nebraska,2015,3+ kids,4.4839582528024735
Nebraska,2016,0 kids,81.13010273661241
Nebraska,2016,1 kid,7.432493863078461
Nebraska,2016,2 kids,9.28266206018729
Nebraska,2016,3+ kids,2.1547413401218294
Nebraska,2017,0 kids,78.29581366314228
Nebraska,2017,1 kid,8.975459404627209
Nebraska,2017,2 kids,10.536069603214857
Nebraska,2017,3+ kids,2.192657329015645
Nebraska,2018,0 kids,80.52869344250723
Nebraska,2018,1 kid,10.033881555728101
Nebraska,2018,2 kids,5.8922143008399805
Nebraska,2018,3+ kids,3.5452107009246845
Nebraska,2019,0 kids,79.17368018362663
Nebraska,2019,1 kid,8.261285386381026
Nebraska,2019,2 kids,5.893267023718439
Nebraska,2019,3+ kids,6.67176740627391
Nebraska,2021,0 kids,79.38607782948807
Nebraska,2021,1 kid,7.846321417962175
Nebraska,2021,2 kids,7.131399148430538
Nebraska,2021,3+ kids,5.636201604119219
Nebraska,2022,0 kids,82.14118842051803
Nebraska,2022,1 kid,8.520060944641951
Nebraska,2022,2 kids,4.9019807008633824
Nebraska,2022,3+ kids,4.436769933976638
Nebraska,2023,0 kids,76.37913140667412
Nebraska,2023,1 kid,11.64976848155836
Nebraska,2023,2 kids,7.949465112565863
Nebraska,2023,3+ kids,4.021634999201661
Nebraska,2024,0 kids,81.22964784024498
Nebraska,2024,1 kid,7.795820663776929
Nebraska,2024,2 kids,7.5758555994048
Nebraska,2024,3+ kids,3.3986758965732897
North Dakota,2005,0 kids,78.29744616925389
North Dakota,2005,1 kid,8.98347521281923
North Dakota,2005,2 kids,9.223835753630445
North Dakota,2005,3+ kids,3.495242864296445
North Dakota,2006,0 kids,78.14542813332257
North Dakota,2006,1 kid,12.032927124525866
North Dakota,2006,2 kids,5.1004761520458395
North Dakota,2006,3+ kids,4.721168590105722
North Dakota,2007,0 kids,80.51623646960866
North Dakota,2007,1 kid,12.827545672723712
North Dakota,2007,2 kids,3.2081108879855025
North Dakota,2007,3+ kids,3.4481069696821276
North Dakota,2008,0 kids,82.52082264240319
North Dakota,2008,1 kid,8.704061895551257
North Dakota,2008,2 kids,3.931630679351044
North Dakota,2008,3+ kids,4.843484782694509
North Dakota,2009,0 kids,79.81463289625422
North Dakota,2009,1 kid,7.427497544099432
North Dakota,2009,2 kids,6.949130824755478
North Dakota,2009,3+ kids,5.808738734890873
North Dakota,2010,0 kids,77.71355170199101
North Dakota,2010,1 kid,8.98308713337615
North Dakota,2010,2 kids,10.237636480411046
North Dakota,2010,3+ kids,3.0657246842217942
North Dakota,2011,0 kids,75.92800086745943
North Dakota,2011,1 kid,9.758918567246177
North Dakota,2011,2 kids,7.640871796725341
North Dakota,2011,3+ kids,6.672208768569053
North Dakota,2012,0 kids,80.65660648522412
North Dakota,2012,1 kid,8.663433036917272
North Dakota,2012,2 kids,7.612503368364322
North Dakota,2012,3+ kids,3.067457109494296
North Dakota,2013,0 kids,78.78026905829596
North Dakota,2013,1 kid,10.780269058295964
North Dakota,2013,2 kids,7.6017937219730936
