state,year,bin,share
Kansas,2024,<$50K,30.297379764614714
Kansas,2024,$50–100K,27.49188744127476
Kansas,2024,$100–200K,29.31055359132077
Kansas,2024,$200K+,12.900179202789753
Michigan,2005,<$50K,38.009022654709106
Michigan,2005,$50–100K,27.89122688489577
Michigan,2005,$100–200K,25.40999683989147
Michigan,2005,$200K+,8.689753620503655
Michigan,2006,<$50K,32.87553239835551
Michigan,2006,$50–100K,29.28164533550344
Michigan,2006,$100–200K,26.805926927995433
Michigan,2006,$200K+,11.036895338145616
Michigan,2007,<$50K,29.75622456244753
Michigan,2007,$50–100K,29.587260767456936
Michigan,2007,$100–200K,29.575040115617995
Michigan,2007,$200K+,11.081474554477541
Michigan,2008,<$50K,32.468282675592505
Michigan,2008,$50–100K,29.87097122496356
Michigan,2008,$100–200K,27.72499055228635
Michigan,2008,$200K+,9.935755547157587
Michigan,2009,<$50K,33.75227403229528
Michigan,2009,$50–100K,27.49875230086454
Michigan,2009,$100–200K,28.50496128107844
Michigan,2009,$200K+,10.24401238576174
Michigan,2010,<$50K,34.08258316304928
Michigan,2010,$50–100K,32.34783355731056
Michigan,2010,$100–200K,25.192221547222378
Michigan,2010,$200K+,8.37736173241779
Michigan,2011,<$50K,36.35849756522661
Michigan,2011,$50–100K,29.20256019219106
Michigan,2011,$100–200K,25.414676943549765
Michigan,2011,$200K+,9.024265299032567
Michigan,2012,<$50K,36.65592607421813
Michigan,2012,$50–100K,33.47950707671579
Michigan,2012,$100–200K,20.614311045015157
Michigan,2012,$200K+,9.25025580405092
Michigan,2013,<$50K,31.168899326921817
Michigan,2013,$50–100K,32.76171982628547
Michigan,2013,$100–200K,24.295104766653107
Michigan,2013,$200K+,11.774276080139602
Michigan,2014,<$50K,30.799508750383787
Michigan,2014,$50–100K,32.4304574762051
Michigan,2014,$100–200K,25.8120970217992
Michigan,2014,$200K+,10.957936751611912
Michigan,2015,<$50K,31.32808884775567
Michigan,2015,$50–100K,27.917752502496405
Michigan,2015,$100–200K,26.436347694780682
Michigan,2015,$200K+,14.317810954967241
Michigan,2016,<$50K,32.11695007904029
Michigan,2016,$50–100K,25.863164270834872
