state,year,bin,share
Michigan,2022,HS/GED,18.630808787761463
Michigan,2022,Some college,24.322204683761704
Michigan,2022,Bachelor's,27.775957748855863
Michigan,2022,Master's+,25.206738739811975
Michigan,2023,<HS,5.036467066484246
Michigan,2023,HS/GED,19.821830862762443
Michigan,2023,Some college,26.181193486333854
Michigan,2023,Bachelor's,27.66353601958626
Michigan,2023,Master's+,21.296972564833197
Michigan,2024,<HS,4.739728467636244
Michigan,2024,HS/GED,19.120509982059016
Michigan,2024,Some college,24.812001374203152
Michigan,2024,Bachelor's,26.812230408061993
Michigan,2024,Master's+,24.5155297680396
Minnesota,2005,<HS,5.565359889070969
Minnesota,2005,HS/GED,18.922538762132863
Minnesota,2005,Some college,26.520547081810157
Minnesota,2005,Bachelor's,31.70931551745872
Minnesota,2005,Master's+,17.28223874952729
Minnesota,2006,<HS,6.342336964632144
Minnesota,2006,HS/GED,22.95345636637981
Minnesota,2006,Some college,29.279212057901805
Minnesota,2006,Bachelor's,23.397834485731813
Minnesota,2006,Master's+,18.027160125354424
Minnesota,2007,<HS,10.193548387096774
Minnesota,2007,HS/GED,19.91728701406121
Minnesota,2007,Some college,32.71794871794872
Minnesota,2007,Bachelor's,24.919768403639374
Minnesota,2007,Master's+,12.25144747725393
Minnesota,2008,<HS,8.460028306624663
Minnesota,2008,HS/GED,20.160099834117094
Minnesota,2008,Some college,30.211995312666453
Minnesota,2008,Bachelor's,24.867217580544523
Minnesota,2008,Master's+,16.30065896604727
Minnesota,2009,<HS,4.421105365801291
Minnesota,2009,HS/GED,19.15156286343061
Minnesota,2009,Some college,28.161958097010253
Minnesota,2009,Bachelor's,29.228319407418006
Minnesota,2009,Master's+,19.03705426633984
Minnesota,2010,<HS,6.348023625624716
Minnesota,2010,HS/GED,17.459336665152204
Minnesota,2010,Some college,32.901408450704224
Minnesota,2010,Bachelor's,29.32303498409814
Minnesota,2010,Master's+,13.96819627442072
Minnesota,2011,<HS,6.654980657640232
Minnesota,2011,HS/GED,18.163684719535784
Minnesota,2011,Some college,27.37145390070922
Minnesota,2011,Bachelor's,30.242585428755643
Minnesota,2011,Master's+,17.567295293359123
Minnesota,2012,<HS,9.264476222555654
Minnesota,2012,HS/GED,19.897724836941542
Minnesota,2012,Some college,29.058088618060445
Minnesota,2012,Bachelor's,24.719049514652294
Minnesota,2012,Master's+,17.06066080779006
Minnesota,2013,<HS,6.874615226759697
Minnesota,2013,HS/GED,18.1123616789531
Minnesota,2013,Some college,30.510347440370012
Minnesota,2013,Bachelor's,29.52217083142591
Minnesota,2013,Master's+,14.980504822491278
Minnesota,2014,<HS,4.431681937269646
Minnesota,2014,HS/GED,19.403780399354638
Minnesota,2014,Some college,30.044849686940307
Minnesota,2014,Bachelor's,30.58215781761127
Minnesota,2014,Master's+,15.53753015882414
Minnesota,2015,<HS,3.8344640434192674
Minnesota,2015,HS/GED,12.983717774762551
Minnesota,2015,Some college,36.203527815468114
Minnesota,2015,Bachelor's,31.459972862957937
Minnesota,2015,Master's+,15.51831750339213
Minnesota,2016,<HS,6.960519358439575
Minnesota,2016,HS/GED,14.689207449621055
Minnesota,2016,Some college,27.35444450972328
Minnesota,2016,Bachelor's,29.398977733388165
Minnesota,2016,Master's+,21.59685094882792
Minnesota,2017,<HS,5.484231913076765
Minnesota,2017,HS/GED,20.386619946409116
Minnesota,2017,Some college,27.634639733812318
Minnesota,2017,Bachelor's,26.944141809722915
Minnesota,2017,Master's+,19.55036659697889
Minnesota,2018,<HS,6.007801893763641
Minnesota,2018,HS/GED,17.19509889845509
Minnesota,2018,Some college,30.666254231754053
Minnesota,2018,Bachelor's,26.564245330033852
Minnesota,2018,Master's+,19.566599645993364
Minnesota,2019,<HS,8.668887831191496
Minnesota,2019,HS/GED,20.671108995716324
Minnesota,2019,Some college,23.371410439473266
Minnesota,2019,Bachelor's,31.005870220529907
Minnesota,2019,Master's+,16.282722513089006
Minnesota,2021,<HS,4.205858455097572
Minnesota,2021,HS/GED,18.664701912880613
Minnesota,2021,Some college,25.076776885681628
Minnesota,2021,Bachelor's,31.2616198201424
Minnesota,2021,Master's+,20.79104292619779
Minnesota,2022,<HS,3.779504471485119
Minnesota,2022,HS/GED,18.762644773493623
Minnesota,2022,Some college,22.989297756927137
Minnesota,2022,Bachelor's,36.99750769681865
Minnesota,2022,Master's+,17.471045301275474
Minnesota,2023,<HS,6.882336974960983
Minnesota,2023,HS/GED,12.678971296736105
Minnesota,2023,Some college,21.887086924068672
Minnesota,2023,Bachelor's,34.771323878672725
Minnesota,2023,Master's+,23.780280925561513
Minnesota,2024,<HS,5.304141932902021
Minnesota,2024,HS/GED,15.285466551057162
Minnesota,2024,Some college,26.26225571933569
Minnesota,2024,Bachelor's,30.630961115187088
Minnesota,2024,Master's+,22.517174681518043
Missouri,2005,<HS,10.589666431909855
Missouri,2005,HS/GED,21.55707791792048
Missouri,2005,Some college,29.8969204174403
Missouri,2005,Bachelor's,23.62123055253217
Missouri,2005,Master's+,14.335104680197198
Missouri,2006,<HS,10.57868752184551
Missouri,2006,HS/GED,23.687084935337293
Missouri,2006,Some college,26.383912967493885
Missouri,2006,Bachelor's,23.45770709542118
Missouri,2006,Master's+,15.892607479902132
Missouri,2007,<HS,8.779433613975057
Missouri,2007,HS/GED,27.52464994822385
Missouri,2007,Some college,26.83129980640223
Missouri,2007,Bachelor's,24.16595380667237
Missouri,2007,Master's+,12.698662824726487
Missouri,2008,<HS,10.76046600947382
Missouri,2008,HS/GED,22.103443861221354
Missouri,2008,Some college,32.088080911535016
Missouri,2008,Bachelor's,17.465113301753938
Missouri,2008,Master's+,17.582895916015875
Missouri,2009,<HS,10.876344242706844
Missouri,2009,HS/GED,19.285693468947628
Missouri,2009,Some college,34.823536269052546
Missouri,2009,Bachelor's,21.05324512575409
Missouri,2009,Master's+,13.961180893538891
Missouri,2010,<HS,10.58038692461641
Missouri,2010,HS/GED,24.178543271271757
Missouri,2010,Some college,28.448056279944208
Missouri,2010,Bachelor's,23.757656619564557
Missouri,2010,Master's+,13.035356904603068
Missouri,2011,<HS,9.523989898989898
Missouri,2011,HS/GED,24.876262626262626
Missouri,2011,Some college,25.70959595959596
Missouri,2011,Bachelor's,23.842171717171716
Missouri,2011,Master's+,16.047979797979796
Missouri,2012,<HS,8.74341756685157
Missouri,2012,HS/GED,24.180101858760178
Missouri,2012,Some college,31.252906002313992
Missouri,2012,Bachelor's,20.301467328424216
Missouri,2012,Master's+,15.522107243650046
Missouri,2013,<HS,7.3384228980677895
Missouri,2013,HS/GED,19.145549946534704
Missouri,2013,Some college,27.763409842588217
Missouri,2013,Bachelor's,29.82493223584413
Missouri,2013,Master's+,15.927685076965162
Missouri,2014,<HS,7.8445714800144035
Missouri,2014,HS/GED,23.90394310406914
Missouri,2014,Some college,27.09646200936262
Missouri,2014,Bachelor's,24.587009362621533
Missouri,2014,Master's+,16.5680140439323
Missouri,2015,<HS,5.23967726625534
Missouri,2015,HS/GED,24.86315456415124
Missouri,2015,Some college,27.981859410430836
Missouri,2015,Bachelor's,23.253704582608236
Missouri,2015,Master's+,18.66160417655434
Missouri,2016,<HS,9.891023863854471
Missouri,2016,HS/GED,19.85988782495575
Missouri,2016,Some college,23.45439423343499
Missouri,2016,Bachelor's,25.608325691497303
Missouri,2016,Master's+,21.186368386257488
Missouri,2017,<HS,5.675197203298674
Missouri,2017,HS/GED,19.38754930082467
Missouri,2017,Some college,29.900950161348156
Missouri,2017,Bachelor's,23.622938329150234
Missouri,2017,Master's+,21.41336500537827
Missouri,2018,<HS,6.973577215859549
Missouri,2018,HS/GED,20.5895895993965
Missouri,2018,Some college,27.064494322579378
Missouri,2018,Bachelor's,28.10592626701022
Missouri,2018,Master's+,17.266412595154353
Missouri,2019,<HS,7.163371389238328
Missouri,2019,HS/GED,22.79912653390615
Missouri,2019,Some college,26.39386674894971
Missouri,2019,Bachelor's,26.762953644584748
Missouri,2019,Master's+,16.880681683321068
Missouri,2021,<HS,5.7358169905409335
Missouri,2021,HS/GED,19.815961895391222
Missouri,2021,Some college,27.387687560097497
Missouri,2021,Bachelor's,24.586864643663766
Missouri,2021,Master's+,22.473668910306582
Missouri,2022,<HS,5.278010494289872
Missouri,2022,HS/GED,21.98399400326293
Missouri,2022,Some college,24.94488293134618
Missouri,2022,Bachelor's,29.654085277128623
